match_id,date,season,team,opponent,home,corners,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
M2017064,2017-11-23,2017,team_07,team_20,1,7,0.656,0.474,0.209,0.895,0.544,0.877,0.452,0.345,0.246,0.672
M2017064,2017-11-23,2017,team_20,team_07,0,2,0.382,0.664,0.032,0.649,0.276,0.703,0.547,0.401,0.36,0.73
M2017065,2017-11-24,2017,team_07,team_27,1,6,0.672,0.556,0.577,0.641,0.332,0.741,0.114,0.407,0.22,0.63
M2017065,2017-11-24,2017,team_27,team_07,0,2,0.258,0.802,0.408,0.411,0.38,0.388,0.573,0.376,0.552,0.327
M2017066,2017-11-25,2017,team_07,team_33,1,6,0.751,0.354,0.314,0.583,0.456,0.879,0.353,0.24,0.379,0.818
M2017066,2017-11-25,2017,team_33,team_07,0,5,0.424,0.334,0.199,0.327,0.953,0.76,0.469,0.66,0.479,0.372
M2017067,2017-11-25,2017,team_07,team_41,1,7,0.543,0.548,0.279,0.682,0.243,0.896,0.401,0.26,0.368,0.573
M2017067,2017-11-25,2017,team_41,team_07,0,5,0.653,0.8,0.667,1.06,0.364,0.512,0.231,0.437,0.876,0.68
M2017068,2017-11-26,2017,team_07,team_48,1,7,0.603,0.257,0.243,0.883,0.408,0.912,0.466,0.524,0.301,0.62
M2017068,2017-11-26,2017,team_48,team_07,0,3,0.434,0.439,0.228,0.743,0.403,0.664,0.713,0.192,0.393,0.316
M2017069,2017-11-27,2017,team_07,team_51,1,8,0.558,0.495,0.379,0.729,0.448,0.723,0.47,0.81,0.373,0.484
M2017069,2017-11-27,2017,team_51,team_07,0,1,0.138,0.57,0.608,0.075,0.872,0.22,0.452,0.756,0.138,0.393
M2017070,2017-11-27,2017,team_07,team_54,1,3,0.47,0.289,0.316,0.707,0.171,1.008,0.434,0.097,0.2,0.606
M2017070,2017-11-27,2017,team_54,team_07,0,3,0.949,0.375,0.56,0.298,0.108,0.353,0.46,0.197,0.467,0.5
M2017071,2017-11-28,2017,team_08,team_09,1,6,0.402,0.472,0.57,0.205,-0.374,0.714,0.705,0.658,0.705,0.108
M2017071,2017-11-28,2017,team_09,team_08,0,5,0.769,0.462,0.669,0.463,0.817,0.747,0.518,0.465,0.868,0.445
M2017072,2017-11-29,2017,team_08,team_10,1,5,0.462,0.739,0.294,0.187,-0.182,0.874,0.578,0.154,0.793,0.177
M2017072,2017-11-29,2017,team_10,team_08,0,9,0.4,0.851,0.599,0.608,0.459,0.104,0.615,0.659,0.269,0.593
M2017073,2017-11-29,2017,team_08,team_13,1,2,0.365,0.523,0.478,0.109,-0.249,0.601,0.663,0.678,0.769,0.106
M2017073,2017-11-29,2017,team_13,team_08,0,2,0.826,0.524,0.45,0.557,0.645,0.471,0.463,0.174,0.606,0.568
M2017074,2017-11-30,2017,team_08,team_15,1,5,0.39,0.251,0.418,0.134,0.047,0.69,0.396,0.436,0.759,0.087
M2017074,2017-11-30,2017,team_15,team_08,0,4,-0.029,0.428,0.642,0.887,0.302,0.888,0.334,0.313,0.903,0.746
M2017075,2017-11-30,2017,team_08,team_16,1,6,0.239,0.394,0.299,0.149,-0.136,0.651,0.583,0.669,0.727,0.216
M2017075,2017-11-30,2017,team_16,team_08,0,2,0.961,0.317,0.918,0.559,0.248,0.703,0.288,0.4,0.266,0.527
M2017076,2017-12-04,2017,team_08,team_17,1,5,0.389,0.585,0.229,0.044,0.03,0.801,0.758,0.547,0.762,0.148
M2017076,2017-12-04,2017,team_17,team_08,0,5,0.877,0.227,0.742,0.721,0.177,0.278,0.546,0.524,0.595,1.156
M2017077,2017-12-04,2017,team_08,team_18,1,7,0.432,0.52,0.392,0.346,-0.183,0.527,0.549,0.488,0.574,-0.073
M2017077,2017-12-04,2017,team_18,team_08,0,7,0.474,0.273,0.49,0.714,0.563,0.667,0.469,0.563,0.612,-0.107
M2017078,2017-12-04,2017,team_08,team_19,1,4,0.425,0.542,0.372,0.29,-0.226,0.66,0.53,0.312,0.532,0.238
M2017078,2017-12-04,2017,team_19,team_08,0,8,0.324,0.261,0.549,0.616,0.446,0.379,0.489,0.258,0.436,0.546
M2017079,2017-12-06,2017,team_08,team_20,1,3,0.341,0.504,0.483,0.123,-0.168,0.39,0.705,0.303,0.528,0.07
M2017079,2017-12-06,2017,team_20,team_08,0,12,0.354,0.484,0.241,0.481,0.635,0.495,0.481,0.544,0.521,0.556
M2017080,2017-12-08,2017,team_08,team_27,1,1,0.409,0.523,0.392,0.064,0.053,0.734,0.706,0.192,0.544,0.038
M2017080,2017-12-08,2017,team_27,team_08,0,3,0.272,0.581,0.457,0.258,0.46,0.629,0.489,0.445,0.628,0.258
M2017081,2017-12-09,2017,team_08,team_33,1,3,0.362,0.671,0.251,0.228,-0.189,0.644,0.568,0.374,0.496,0.263
M2017081,2017-12-09,2017,team_33,team_08,0,6,0.4,0.604,0.263,0.412,0.859,0.681,0.35,0.417,0.348,0.458
M2017082,2017-12-09,2017,team_08,team_41,1,5,0.413,0.665,0.656,0.086,-0.371,0.602,0.803,0.657,0.225,0.251
M2017082,2017-12-09,2017,team_41,team_08,0,11,0.67,0.856,0.815,0.861,0.642,0.449,0.571,0.75,0.652,0.528
M2017083,2017-12-10,2017,team_08,team_48,1,5,0.353,0.689,0.303,0.21,-0.131,0.758,0.476,0.533,0.661,0.125
M2017083,2017-12-10,2017,team_48,team_08,0,12,0.372,0.091,0.378,0.485,0.247,0.651,0.39,0.791,0.395,0.137
M2017084,2017-12-12,2017,team_08,team_51,1,6,0.477,0.505,0.543,0.142,-0.297,0.77,0.631,0.36,0.698,0.146
M2017084,2017-12-12,2017,team_51,team_08,0,8,0.341,0.327,0.693,0.267,0.683,0.212,0.61,0.677,-0.17,0.501
M2017085,2017-12-13,2017,team_08,team_54,1,6,0.408,0.511,0.364,0.228,-0.166,0.945,0.651,0.198,0.842,0.185
M2017085,2017-12-13,2017,team_54,team_08,0,3,0.853,0.548,0.451,0.104,0.16,0.137,0.657,0.717,0.541,0.424
M2017086,2017-12-14,2017,team_09,team_10,1,5,0.712,0.464,0.643,0.295,0.83,0.99,0.629,0.554,0.599,0.478
M2017086,2017-12-14,2017,team_10,team_09,0,4,0.497,0.72,0.668,0.604,0.31,0.141,0.45,0.398,0.282,0.369
M2017087,2017-12-15,2017,team_09,team_13,1,9,0.836,0.471,0.589,0.447,0.679,1.027,0.352,0.398,0.618,0.278
M2017087,2017-12-15,2017,team_13,team_09,0,6,0.718,0.441,0.533,0.342,0.462,0.625,0.564,0.442,0.587,0.677
M2017088,2017-12-19,2017,team_09,team_15,1,17,0.68,0.533,0.782,0.419,0.674,0.989,0.509,0.655,0.387,0.353
M2017088,2017-12-19,2017,team_15,team_09,0,7,-0.043,0.448,0.497,0.975,0.51,0.7,0.32,0.726,0.768,0.689
M2017089,2017-12-19,2017,team_09,team_16,1,10,0.666,0.706,0.818,0.423,0.808,1.065,0.423,0.784,0.694,0.358
M2017089,2017-12-19,2017,team_16,team_09,0,9,0.855,0.221,0.759,0.58,0.518,0.574,0.634,0.213,0.226,0.769
M2017090,2017-12-20,2017,team_09,team_17,1,5,0.785,0.458,0.528,0.576,0.754,0.847,0.476,0.434,0.375,0.335
M2017090,2017-12-20,2017,team_17,team_09,0,1,0.771,0.294,0.439,0.741,0,0.649,0.224,0.301,0.584,1.145
M2017091,2017-12-22,2017,team_09,team_18,1,10,0.714,0.635,0.527,0.275,0.64,0.759,0.612,0.277,0.611,0.513
M2017091,2017-12-22,2017,team_18,team_09,0,3,0.265,0.507,0.501,0.686,0.697,0.615,0.545,0.274,0.559,0.162
M2017092,2017-12-23,2017,team_09,team_19,1,4,0.884,0.456,0.567,0.397,0.523,1.025,0.476,0.491,0.836,0.474
M2017092,2017-12-23,2017,team_19,team_09,0,7,0.399,0.227,0.562,0.432,0.427,0.369,0.464,0.328,0.511,0.516
M2017093,2017-12-25,2017,team_09,team_20,1,4,0.807,0.62,0.647,0.423,0.547,0.986,0.376,0.555,0.373,0.285
M2017093,2017-12-25,2017,team_20,team_09,0,6,0.405,0.636,0.226,0.676,0.383,0.514,0.786,0.338,0.598,0.628
M2017094,2017-12-25,2017,team_09,team_27,1,8,0.781,0.545,0.441,0.443,0.929,0.917,0.497,0.639,0.438,0.309
M2017094,2017-12-25,2017,team_27,team_09,0,7,0.285,0.736,0.493,0.457,0.351,0.388,0.63,0.818,0.643,0.275
M2017095,2017-12-25,2017,team_09,team_33,1,0,0.863,0.398,0.429,0.374,0.863,0.981,0.229,0.182,0.487,0.417
M2017095,2017-12-25,2017,team_33,team_09,0,2,0.472,0.371,0.272,0.437,0.91,0.503,0.32,0.19,0.345,0.45
M2017096,2017-12-26,2017,team_09,team_41,1,6,0.827,0.494,0.625,0.375,0.793,1.029,0.337,0.624,0.589,0.354
M2017096,2017-12-26,2017,team_41,team_09,0,6,0.644,0.794,0.922,1.051,0.552,0.627,0.708,0.656,0.701,0.407
M2017097,2017-12-28,2017,team_09,team_48,1,6,0.763,0.582,0.529,0.303,0.759,1.206,0.298,0.567,0.638,0.351
M2017097,2017-12-28,2017,team_48,team_09,0,14,0.38,0.341,0.132,0.782,0.315,0.373,0.549,0.425,0.531,0.22
M2017098,2017-12-28,2017,team_09,team_51,1,9,0.648,0.721,0.382,0.397,0.452,1.013,0.298,0.488,0.405,0.399
M2017098,2017-12-28,2017,team_51,team_09,0,4,0.34,0.621,0.724,0.392,0.971,0.598,0.239,0.457,0.004,0.452
M2017099,2017-12-29,2017,team_09,team_54,1,5,0.845,0.69,0.435,0.417,0.911,1.081,0.4,0.102,0.662,0.23
M2017099,2017-12-29,2017,team_54,team_09,0,8,0.766,0.402,0.532,0.286,0.139,0.283,0.562,0.934,0.721,0.405
M2017100,2017-12-31,2017,team_10,team_13,1,4,0.688,0.706,0.665,0.61,0.192,-0.025,0.483,0.376,0.42,0.447
M2017100,2017-12-31,2017,team_13,team_10,0,16,0.651,0.727,0.472,0.587,0.492,0.564,0.85,0.795,0.693,0.348
M2017101,2018-01-03,2017,team_10,team_15,1,10,0.701,0.648,0.639,0.645,0.247,-0.075,0.453,0.501,0.231,0.437
M2017101,2018-01-03,2017,team_15,team_10,0,9,-0.018,0.525,0.695,0.942,0.512,0.442,0.634,0.493,0.627,0.739
M2017102,2018-01-06,2017,team_10,team_16,1,3,0.535,0.599,0.461,0.643,0.226,-0.024,0.676,0.136,0.501,0.453
M2017102,2018-01-06,2017,team_16,team_10,0,3,0.792,0.185,0.765,0.427,0.582,0.435,0.351,0.303,0.193,0.729
M2017103,2018-01-08,2017,team_10,team_17,1,7,0.373,0.617,0.573,0.54,0.143,-0.044,0.656,0.496,0.42,0.599
M2017103,2018-01-08,2017,team_17,team_10,0,7,0.77,0.318,0.327,0.874,0.235,0.46,0.336,0.386,0.785,1.246
M2017104,2018-01-09,2017,team_10,team_18,1,7,0.605,0.65,0.536,0.571,0.207,-0.104,0.685,0.562,0.335,0.494
M2017104,2018-01-09,2017,team_18,team_10,0,9,0.452,0.325,0.647,0.54,0.465,0.32,0.726,0.122,0.541,-0.037
M2017105,2018-01-09,2017,team_10,team_19,1,11,0.458,0.519,0.717,0.544,0.131,-0.237,0.661,0.493,0.474,0.408
M2017105,2018-01-09,2017,team_19,team_10,0,8,0.32,0.347,0.545,0.553,0.451,0.511,0.961,0.412,0.4,0.614
M2017106,2018-01-12,2017,team_10,team_20,1,3,0.694,0.629,0.51,0.748,0.42,-0.164,0.34,0.411,0.48,0.356
M2017106,2018-01-12,2017,team_20,team_10,0,7,0.24,0.753,0.156,0.335,0.155,0.495,0.598,0.478,0.503,0.609
M2017107,2018-01-12,2017,team_10,team_27,1,5,0.44,0.571,0.676,0.507,0.364,-0.158,0.434,0.361,0.11,0.3
M2017107,2018-01-12,2017,team_27,team_10,0,13,0.321,0.712,0.587,0.456,0.681,0.309,0.419,0.811,0.736,0.286
M2017108,2018-01-14,2017,team_10,team_33,1,11,0.492,0.492,0.677,0.503,0.359,-0.045,0.755,0.619,0.322,0.235
M2017108,2018-01-14,2017,team_33,team_10,0,1,0.354,0.564,0.247,0.503,0.705,0.644,0.502,0.454,0.354,0.5
M2017109,2018-01-15,2017,team_10,team_41,1,6,0.5,0.698,0.81,0.726,0.284,0.38,0.765,0.557,0.288,0.572
M2017109,2018-01-15,2017,team_41,team_10,0,9,0.617,0.808,0.818,1.132,0.525,0.213,0.404,0.466,0.704,0.657
M2017110,2018-01-15,2017,team_10,team_48,1,11,0.386,0.544,0.522,0.689,0.16,0.136,0.574,0.402,0.417,0.573
M2017110,2018-01-15,2017,team_48,team_10,0,6,0.237,0.181,0.244,0.583,0.269,0.796,0.585,0.571,0.466,0.376
M2017111,2018-01-20,2017,team_10,team_51,1,11,0.522,0.656,0.605,0.564,0.151,-0.088,0.583,0.537,0.436,0.475
M2017111,2018-01-20,2017,team_51,team_10,0,4,0.263,0.46,0.598,0.156,0.699,0.386,0.745,0.415,-0.045,0.615
M2017112,2018-01-22,2017,team_10,team_54,1,10,0.438,0.678,0.676,0.303,0.257,-0.245,0.574,0.256,0.555,0.478
M2017112,2018-01-22,2017,team_54,team_10,0,3,0.844,0.445,0.49,0.368,0.186,0.124,0.56,0.277,0.601,0.54
M2017113,2018-01-24,2017,team_13,team_15,1,7,0.86,0.462,0.434,0.47,0.517,0.471,0.502,0.87,0.515,0.564
M2017113,2018-01-24,2017,team_15,team_13,0,4,0.161,0.435,0.498,0.89,0.411,0.601,0.457,0.357,0.5,0.649
M2017114,2018-01-26,2017,team_13,team_16,1,4,0.775,0.424,0.495,0.474,0.542,0.634,0.623,0.733,0.589,0.599
M2017114,2018-01-26,2017,team_16,team_13,0,3,1.147,0.173,0.854,0.414,0.811,0.557,0.469,0.352,0.047,0.745
M2017115,2018-01-27,2017,team_13,team_17,1,12,0.815,0.466,0.688,0.387,0.309,0.348,0.834,0.297,0.562,0.547
M2017115,2018-01-27,2017,team_17,team_13,0,5,0.732,0.17,0.757,0.834,-0.107,0.116,0.325,0.44,0.449,0.992
M2017116,2018-01-28,2017,team_13,team_18,1,3,0.79,0.413,0.424,0.388,0.379,0.49,0.676,0.301,0.479,0.635
M2017116,2018-01-28,2017,team_18,team_13,0,4,0.456,0.302,0.617,0.559,0.544,0.4,0.433,0.388,0.212,-0.07
M2017117,2018-02-01,2017,team_13,team_19,1,1,0.904,0.472,0.595,0.448,0.381,0.44,0.473,0.378,0.671,0.429
M2017117,2018-02-01,2017,team_19,team_13,0,5,0.426,0.221,0.57,0.523,0.517,0.335,0.8,0.545,0.562,0.611
M2017118,2018-02-04,2017,team_13,team_20,1,6,0.916,0.369,0.442,0.629,0.49,0.619,0.355,0.535,0.481,0.577
M2017118,2018-02-04,2017,team_20,team_13,0,7,0.558,0.571,0.168,0.449,0.606,0.775,0.397,0.588,0.576,0.582
M2017119,2018-02-06,2017,team_13,team_27,1,7,0.763,0.469,0.493,0.549,0.573,0.679,0.242,0.665,0.788,0.474
M2017119,2018-02-06,2017,team_27,team_13,0,7,0.174,0.627,0.581,0.39,0.38,0.636,0.567,0.75,0.693,0.341
M2017120,2018-02-06,2017,team_13,team_33,1,5,0.689,0.596,0.597,0.495,0.55,0.563,0.669,0.342,0.637,0.564
M2017120,2018-02-06,2017,team_33,team_13,0,4,0.285,0.458,0.543,0.389,1.01,0.273,0.355,0.547,0.525,0.538
M2017121,2018-02-08,2017,team_13,team_41,1,0,0.871,0.558,0.507,0.487,0.57,0.574,0.508,0.368,0.563,0.575
M2017121,2018-02-08,2017,team_41,team_13,0,7,0.732,0.817,1.115,1.113,0.311,0.458,0.514,0.695,0.592,0.537
M2017122,2018-02-09,2017,team_13,team_48,1,5,0.768,0.56,0.614,0.614,0.422,0.391,0.547,0.355,0.423,0.487
M2017122,2018-02-09,2017,team_48,team_13,0,6,0.128,0.021,0.499,0.73,0.44,0.29,0.68,0.42,0.441,0.291
M2017123,2018-02-09,2017,team_13,team_51,1,3,0.768,0.533,0.481,0.28,0.536,0.552,0.444,0.36,0.577,0.507
M2017123,2018-02-09,2017,team_51,team_13,0,2,0.326,0.718,0.702,0.326,0.699,0.234,0.325,0.382,-0.152,0.364
M2017124,2018-02-11,2017,team_13,team_54,1,4,0.922,0.65,0.585,0.405,0.537,0.707,0.54,0.322,0.628,0.621
M2017124,2018-02-11,2017,team_54,team_13,0,9,0.846,0.476,0.481,0.333,0.179,0.242,0.913,0.822,0.534,0.515
M2017125,2018-02-12,2017,team_15,team_16,1,4,-0.018,0.385,0.327,0.823,0.458,0.78,0.298,0.24,0.65,0.713
M2017125,2018-02-12,2017,team_16,team_15,0,4,0.746,0.238,0.762,0.557,0.78,0.423,0.191,0.402,0.374,0.745
M2017126,2018-02-16,2017,team_15,team_17,1,7,0.063,0.554,0.473,0.836,0.322,0.722,0.324,0.715,0.912,0.643
M2017126,2018-02-16,2017,team_17,team_15,0,8,0.613,0.24,0.463,0.923,0.326,0.655,0.241,0.621,0.694,1.157
M2017127,2018-02-17,2017,team_15,team_18,1,4,0.034,0.54,0.219,0.834,0.516,0.725,0.684,0.434,0.684,0.552
M2017127,2018-02-17,2017,team_18,team_15,0,7,0.468,0.395,0.654,0.616,0.489,0.558,0.77,0.45,0.234,0.218
M2017128,2018-02-18,2017,team_15,team_19,1,4,0.317,0.612,0.679,0.783,0.405,1.007,0.379,0.474,0.974,0.576
M2017128,2018-02-18,2017,team_19,team_15,0,5,0.422,0.373,0.338,0.735,0.424,0.321,0.563,0.406,0.37,0.44
M2017129,2018-02-21,2017,team_15,team_20,1,1,-0.131,0.672,0.508,0.802,0.705,0.637,0.54,0.45,1.019,0.716
M2017129,2018-02-21,2017,team_20,team_15,0,9,0.428,0.597,0.323,0.456,0.449,0.631,0.583,0.575,0.298,0.584
M2017130,2018-02-22,2017,team_15,team_27,1,3,0.089,0.378,0.198,0.961,0.502,1.06,0.376,0.343,0.531,0.764
M2017130,2018-02-22,2017,team_27,team_15,0,2,0.288,0.883,0.453,0.395,0.362,0.525,0.68,0.535,0.87,0.355
M2017131,2018-02-25,2017,team_15,team_33,1,4,-0.058,0.639,0.555,0.94,0.208,0.832,0.592,0.305,0.763,0.714
M2017131,2018-02-25,2017,team_33,team_15,0,3,0.513,0.433,0.363,0.179,1.128,0.547,0.061,0.171,0.489,0.448
M2017132,2018-02-25,2017,team_15,team_41,1,1,0.029,0.531,0.518,0.756,0.638,0.672,0.201,0.4,0.519,0.703
M2017132,2018-02-25,2017,team_41,team_15,0,3,0.692,0.911,0.721,1.139,0.319,0.595,0.547,0.389,0.768,0.446
M2017133,2018-02-26,2017,team_15,team_48,1,3,0.07,0.466,0.549,0.914,0.327,0.789,0.061,0.66,0.755,0.657
M2017133,2018-02-26,2017,team_48,team_15,0,4,0.519,0.285,0.292,0.513,0.368,0.45,0.507,0.371,0.343,0.28
M2017134,2018-02-26,2017,team_15,team_51,1,5,0.014,0.361,0.484,0.744,0.314,0.94,0.094,0.151,0.652,0.569
M2017134,2018-02-26,2017,team_51,team_15,0,3,0.532,0.556,0.699,0.338,0.662,0.305,0.116,0.209,-0.066,0.52
M2017135,2018-02-27,2017,team_15,team_54,1,4,0.173,0.407,0.645,0.801,0.439,0.752,0.082,0.428,0.567,0.697
M2017135,2018-02-27,2017,team_54,team_15,0,1,0.637,0.526,0.528,0.29,0.345,0.337,0.485,0.548,0.65,0.529
M2017136,2018-02-28,2017,team_16,team_17,1,8,0.932,0.411,0.843,0.676,0.716,0.174,0.362,0.46,0.37,0.762
M2017136,2018-02-28,2017,team_17,team_16,0,10,0.525,0.317,0.607,0.619,0.078,0.348,0.287,0.732,0.592,1.016
M2017137,2018-03-01,2017,team_16,team_18,1,3,0.9,0.262,0.708,0.658,0.569,0.651,0.454,0.281,0.257,0.585
M2017137,2018-03-01,2017,team_18,team_16,0,7,0.466,0.564,0.575,0.868,0.588,0.481,0.485,0.287,0.803,0.173
M2017138,2018-03-02,2017,team_16,team_19,1,2,0.942,0.396,0.962,0.756,0.788,0.49,0.304,0.468,0.539,0.754
M2017138,2018-03-02,2017,team_19,team_16,0,9,0.264,0.317,0.448,0.413,0.492,0.359,0.732,0.715,0.347,0.719
M2017139,2018-03-03,2017,team_16,team_20,1,4,0.866,0.15,0.74,0.589,0.373,0.487,0.268,0.762,0.301,0.726
M2017139,2018-03-03,2017,team_20,team_16,0,6,0.285,0.6,0.347,0.479,0.5,0.482,0.613,0.281,0.63,0.663
M2017140,2018-03-03,2017,team_16,team_27,1,2,0.957,0.278,0.887,0.446,0.692,0.433,0.399,0.623,0.37,0.696
M2017140,2018-03-03,2017,team_27,team_16,0,5,0.409,0.769,0.313,0.154,0.367,0.405,0.659,0.17,0.732,0.35
M2017141,2018-03-05,2017,team_16,team_33,1,3,1.026,0.257,0.845,0.521,0.649,0.706,0.079,0.586,0.364,0.754
M2017141,2018-03-05,2017,team_33,team_16,0,6,0.413,0.34,0.35,0.519,0.982,0.783,0.372,0.375,0.144,0.512
M2017142,2018-03-06,2017,team_16,team_41,1,4,0.808,0.142,0.876,0.553,0.56,0.231,0.565,0.254,0.16,0.733
M2017142,2018-03-06,2017,team_41,team_16,0,5,0.65,0.969,0.625,1.131,0.461,0.51,0.477,0.339,0.734,0.496
M2017143,2018-03-06,2017,team_16,team_48,1,6,0.896,0.223,1.009,0.556,0.474,0.482,0.536,0.532,0.131,0.783
M2017143,2018-03-06,2017,team_48,team_16,0,4,0.405,0.245,0.289,0.568,0.532,0.51,0.503,0.338,0.1,0.159
M2017144,2018-03-08,2017,team_16,team_51,1,3,0.954,0.334,1.009,0.494,0.573,0.496,0.469,0.449,0.214,0.908
M2017144,2018-03-08,2017,team_51,team_16,0,7,0.492,0.529,0.804,0.287,0.624,0.428,0.281,0.525,-0.022,0.245
M2017145,2018-03-08,2017,team_16,team_54,1,11,0.92,0.207,0.938,0.676,0.719,0.406,0.421,0.321,0.287,0.625
M2017145,2018-03-08,2017,team_54,team_16,0,4,0.769,0.521,0.559,0.498,0.185,0.252,0.895,0.437,0.55,0.624
M2017146,2018-03-08,2017,team_17,team_18,1,8,0.583,0.445,0.464,0.845,0.071,0.267,0.071,0.764,0.693,1.287
M2017146,2018-03-08,2017,team_18,team_17,0,9,0.533,0.485,0.509,0.813,0.287,0.583,0.484,0.506,0.516,0.17
M2017147,2018-03-10,2017,team_17,team_19,1,4,0.662,0.43,0.55,0.861,0.241,0.149,0.167,0.697,0.765,1.125
M2017147,2018-03-10,2017,team_19,team_17,0,8,0.374,0.472,0.594,0.528,0.595,0.486,0.487,0.522,0.361,0.502
M2017148,2018-03-10,2017,team_17,team_20,1,4,0.461,0.26,0.709,0.912,0.184,0.448,0.061,0.413,0.657,0.934
M2017148,2018-03-10,2017,team_20,team_17,0,2,0.541,0.448,0.396,0.487,0.755,0.595,0.515,0.555,0.423,0.776
M2017149,2018-03-11,2017,team_17,team_27,1,5,0.548,0.393,0.594,0.857,0.25,0.256,0.311,0.449,0.45,1.067
M2017149,2018-03-11,2017,team_27,team_17,0,3,0.085,0.814,0.605,0.384,0.573,0.25,0.329,0.774,0.95,0.201
M2017150,2018-03-11,2017,team_17,team_33,1,4,0.921,0.317,0.534,0.611,0.303,0.156,0.252,0.418,0.739,1.172
M2017150,2018-03-11,2017,team_33,team_17,0,3,0.503,0.494,0.196,0.449,0.992,0.604,0.626,0.278,0.376,0.504
M2017151,2018-03-11,2017,team_17,team_41,1,5,0.667,0.485,0.355,0.749,0.304,0.061,0.204,0.381,0.444,1.021
M2017151,2018-03-11,2017,team_41,team_17,0,3,0.596,0.95,1.003,0.957,0.753,0.23,0.504,0.337,0.592,0.468
M2017152,2018-03-13,2017,team_17,team_48,1,9,0.604,0.172,0.614,0.699,0.262,0.325,0.392,0.472,0.787,1.068
M2017152,2018-03-13,2017,team_48,team_17,0,5,0.294,0.273,0.296,0.874,0.362,0.481,0.454,0.368,0.221,0.25
M2017153,2018-03-15,2017,team_17,team_51,1,7,0.769,0.339,0.46,0.651,0.327,0.208,0.246,0.588,0.704,1.062
M2017153,2018-03-15,2017,team_51,team_17,0,4,0.315,0.533,0.842,0.399,0.771,0.511,0.208,0.53,-0.011,0.53
M2017154,2018-03-15,2017,team_17,team_54,1,6,0.681,0.258,0.484,0.915,0.4,0.381,0.169,0.686,0.667,1.077
M2017154,2018-03-15,2017,team_54,team_17,0,2,0.746,0.441,0.353,0.243,0.098,0.201,0.32,0.358,0.59,0.626
M2017155,2018-03-16,2017,team_18,team_19,1,9,0.346,0.334,0.387,0.496,0.69,0.516,0.393,0.304,0.43,0.033
M2017155,2018-03-16,2017,team_19,team_18,0,9,0.155,0.311,0.755,0.353,0.402,0.4,0.602,0.412,0.318,0.555
M2017156,2018-03-18,2017,team_18,team_20,1,2,0.529,0.565,0.448,0.591,0.516,0.382,0.469,0.198,0.798,0.011
M2017156,2018-03-18,2017,team_20,team_18,0,10,0.372,0.518,0.486,0.379,0.787,0.611,0.459,0.636,0.407,0.834
M2017157,2018-03-19,2017,team_18,team_27,1,3,0.177,0.454,0.611,0.609,0.589,0.617,0.264,0.265,0.306,0.14
M2017157,2018-03-19,2017,team_27,team_18,0,3,0.39,0.692,0.571,0.401,0.508,0.433,0.74,0.334,0.819,0.328
M2017158,2018-03-19,2017,team_18,team_33,1,7,0.492,0.486,0.489,0.521,0.356,0.403,0.42,0.537,0.651,-0.031
M2017158,2018-03-19,2017,team_33,team_18,0,4,0.346,0.587,0.335,0.529,0.857,0.656,0.464,0.445,0.462,0.383
M2017159,2018-03-20,2017,team_18,team_41,1,7,0.355,0.406,0.58,0.42,0.69,0.266,0.288,0.527,0.693,0.03
M2017159,2018-03-20,2017,team_41,team_18,0,8,0.584,0.95,0.713,0.986,0.46,0.268,0.836,0.734,0.764,0.463
M2017160,2018-03-20,2017,team_18,team_48,1,13,0.44,0.574,0.701,0.552,0.542,0.54,0.284,0.604,0.487,0.099
M2017160,2018-03-20,2017,team_48,team_18,0,2,0.535,0.303,0.535,0.523,0.667,0.641,0.624,0.274,0.595,0.221
M2017161,2018-03-26,2017,team_18,team_51,1,6,0.433,0.462,0.575,0.54,0.446,0.569,0.59,0.231,0.618,0.071
M2017161,2018-03-26,2017,team_51,team_18,0,6,0.244,0.509,0.7,0.187,0.765,0.309,0.339,0.338,0.097,0.343
M2017162,2018-03-31,2017,team_18,team_54,1,4,0.43,0.321,0.439,0.64,0.598,0.54,0.471,0.201,0.498,-0.033
M2017162,2018-03-31,2017,team_54,team_18,0,4,0.783,0.478,0.577,0.21,0.382,0.139,0.637,0.311,0.44,0.582
M2017163,2018-04-01,2017,team_19,team_20,1,4,0.181,0.26,0.651,0.521,0.381,0.537,0.738,0.052,0.5,0.513
M2017163,2018-04-01,2017,team_20,team_19,0,3,0.242,0.522,0.253,0.366,0.508,0.667,0.393,0.606,0.338,0.75
M2017164,2018-04-05,2017,team_19,team_27,1,9,0.076,0.248,0.294,0.467,0.388,0.308,0.6,0.729,0.152,0.585
M2017164,2018-04-05,2017,team_27,team_19,0,9,0.253,0.658,0.398,0.578,0.283,0.439,0.838,0.637,0.991,0.195
M2017165,2018-04-06,2017,team_19,team_33,1,8,0.372,0.233,0.501,0.487,0.26,0.586,0.438,0.545,0.038,0.615
M2017165,2018-04-06,2017,team_33,team_19,0,5,0.135,0.352,0.366,0.57,1.125,0.342,0.501,0.303,0.293,0.391
M2017166,2018-04-07,2017,team_19,team_41,1,9,0.166,0.266,0.718,0.603,0.362,0.33,0.384,0.58,0.362,0.414
M2017166,2018-04-07,2017,team_41,team_19,0,3,0.535,0.979,0.737,0.93,0.404,0.617,0.286,0.415,0.639,0.56
M2017167,2018-04-08,2017,team_19,team_48,1,12,0.311,0.359,0.382,0.491,0.407,0.181,0.524,0.352,0.512,0.467
